event_id,user_id,event_type,timestamp,sku_id,price_usd,recipient_id,platform,user_type,updated_at
evt_0010758,usr_0330,purchase,2026-03-29 14:15:00,SKU015,52.0,,ios,b2b,2026-03-29 14:19:43
evt_0001734,usr_0048,app_open,2026-03-29 21:51:00,,,,android,b2c,2026-03-29 21:55:48
evt_0024939,usr_0745,add_to_cart,2026-03-29 05:23:00,SKU028,65.0,,web,b2c,2026-03-29 05:30:47
evt_0022314,usr_0683,app_open,2026-03-29 20:29:00,,,,android,b2c,2026-03-29 20:34:02
evt_0012806,usr_0414,gift_send,2026-03-29 05:25:00,SKU008,55.0,rec_0041,android,b2c,2026-03-29 05:34:52
evt_0012259,usr_0382,app_open,2026-03-29 09:12:00,,,,android,b2c,2026-03-29 09:21:24
evt_0090008,usr_0204,product_view,2026-03-29 11:32:00,SKU031,72.0,,ios,b2c,2026-03-29 11:34:00
evt_0023245,usr_0701,add_to_cart,2026-03-29 18:02:00,SKU006,49.0,,ios,b2c,2026-03-29 18:04:32
evt_0016956,usr_0519,add_to_cart,2026-03-29 19:26:00,SKU006,49.0,,ios,b2c,2026-03-29 19:29:44
evt_0025410,usr_0764,product_view,2026-03-29 10:26:00,SKU001,65.0,,ios,b2b,2026-03-29 10:33:24
evt_0013444,usr_0423,product_view,2026-03-29 13:56:00,SKU017,68.0,,ios,b2b,2026-03-29 13:56:42
evt_0000903,usr_0025,app_open,2026-03-29 05:27:00,,,,android,b2b,2026-03-29 05:33:40
evt_0008710,usr_0284,gift_send,2026-03-29 09:02:00,SKU004,55.0,rec_0075,android,b2b,2026-03-29 09:05:37
evt_0017673,usr_0539,app_open,2026-03-29 02:52:00,,,,ios,b2c,2026-03-29 02:55:42
evt_0007747,usr_0247,product_view,2026-03-29 07:02:00,SKU005,42.0,,web,b2c,2026-03-29 07:11:53
evt_0003356,usr_0100,purchase,2026-03-29 23:29:00,SKU014,40.0,,ios,b2c,2026-03-29 23:37:02
evt_0009145,usr_0291,product_view,2026-03-29 10:35:00,SKU006,49.0,,ios,b2c,2026-03-29 10:42:58
evt_0012092,usr_0376,add_to_cart,2026-03-29 20:54:00,SKU007,85.0,,android,b2b,2026-03-29 20:56:03
evt_0012985,usr_0418,app_open,2026-03-28 04:54:00,,,,android,b2c,2026-03-28 04:59:35
evt_0019177,usr_0589,product_view,2026-03-29 07:43:00,SKU009,60.0,,ios,b2c,2026-03-29 07:48:55
evt_0015010,usr_0464,app_open,2026-03-29 02:11:00,,,,web,b2c,2026-03-29 02:16:53
evt_0017344,usr_0527,product_view,2026-03-29 14:57:00,SKU018,78.0,,ios,b2b,2026-03-29 14:58:02
evt_0022768,usr_0690,add_to_cart,2026-03-29 04:20:00,SKU011,75.0,,ios,b2c,2026-03-29 04:28:16
evt_0016300,usr_0498,app_open,2026-03-29 20:19:00,,,,web,b2c,2026-03-29 20:25:14
evt_0012814,usr_0415,product_view,2026-03-29 02:00:00,SKU004,55.0,,ios,b2c,2026-03-29 02:01:23
evt_0016906,usr_0514,app_open,2026-03-29 09:03:00,,,,ios,b2c,2026-03-29 09:06:40
evt_0014308,usr_0439,app_open,2026-03-29 11:53:00,,,,ios,b2c,2026-03-29 11:57:42
evt_0000030,usr_0000,product_view,2026-03-29 15:36:00,SKU016,120.0,,ios,b2c,2026-03-29 15:43:39
evt_0005261,usr_0157,product_view,2026-03-29 20:45:00,SKU012,48.0,,android,b2c,2026-03-29 20:50:10
evt_0020928,usr_0643,app_open,2026-03-29 09:03:00,,,,ios,b2c,2026-03-29 09:11:30
evt_0005229,usr_0157,product_view,2026-03-29 21:41:00,SKU023,35.0,,android,b2c,2026-03-29 21:41:16
evt_0022887,usr_0691,product_view,2026-03-29 20:04:00,SKU020,38.0,,ios,b2c,2026-03-29 20:06:23
evt_0012452,usr_0396,app_open,2026-03-29 05:39:00,,,,web,b2b,2026-03-29 05:39:30
evt_0004828,usr_0146,product_view,2026-03-29 20:51:00,SKU029,82.0,,android,b2c,2026-03-29 20:52:26
evt_0022209,usr_0678,product_view,2026-03-28 12:59:00,SKU001,65.0,,web,b2b,2026-03-28 13:07:20
evt_0009207,usr_0291,app_open,2026-03-29 08:35:00,,,,ios,b2c,2026-03-29 08:41:16
evt_0017980,usr_0552,app_open,2026-03-29 04:19:00,,,,android,b2c,2026-03-29 04:26:57
evt_0000902,usr_0025,app_open,2026-03-29 01:13:00,,,,android,b2b,2026-03-29 01:19:14
evt_0013071,usr_0418,product_view,2026-03-29 22:08:00,SKU006,49.0,,android,b2c,2026-03-29 22:09:12
evt_0009219,usr_0291,product_view,2026-03-29 23:12:00,SKU026,48.0,,ios,b2c,2026-03-29 23:16:17
evt_0022861,usr_0691,app_open,2026-03-29 02:38:00,,,,ios,b2c,2026-03-29 02:41:27
evt_0010957,usr_0339,product_view,2026-03-29 17:00:00,SKU001,65.0,,ios,b2c,2026-03-29 17:05:57
evt_0011166,usr_0341,GIFT_SEND,2026-03-29 17:25:00,SKU028,65.0,rec_0179,ios,b2c,2026-03-29 17:32:55
evt_0010293,usr_0318,product_view,2026-03-29 18:21:00,SKU006,49.0,,ios,b2c,2026-03-29 18:21:47
evt_0008231,usr_0269,product_view,2026-03-29 20:05:00,SKU026,48.0,,ios,b2c,2026-03-29 20:07:24
evt_0090016,usr_0723,purchase,2026-03-29 11:30:00,SKU031,72.0,,ios,b2c,2026-03-29 11:32:00
evt_0022114,usr_0675,app_open,2026-03-29 18:58:00,,,,web,b2c,2026-03-29 19:03:40
evt_0005244,usr_0157,app_open,2026-03-29 12:20:00,,,,android,b2c,2026-03-29 12:28:33
evt_0019394,usr_0598,product_view,2026-03-29 02:07:00,SKU025,89.0,,ios,b2c,2026-03-29 02:10:13
evt_0016224,usr_0496,product_view,2026-03-29 15:17:00,SKU017,68.0,,android,b2c,2026-03-29 15:18:34
evt_0013042,usr_0418,product_view,2026-03-29 02:52:00,SKU018,78.0,,android,b2c,2026-03-29 02:59:56
evt_0004091,usr_0112,app_open,,,,,web,b2c,2026-03-29 23:59:00
evt_0025981,usr_0784,product_view,2026-03-29 17:48:00,SKU010,95.0,,ios,b2b,2026-03-29 17:49:32
evt_0022188,usr_0678,app_open,2026-03-29 04:29:00,,,,web,b2b,2026-03-29 04:31:41
evt_0025709,usr_0769,product_view,2026-03-29 10:15:00,SKU029,82.0,,android,b2c,2026-03-29 10:22:40
evt_0009738,usr_0302,app_open,2026-03-28 11:43:00,,,,android,b2b,2026-03-28 11:49:00
evt_0025517,usr_0764,app_open,2026-03-29 15:01:00,,,,ios,b2b,2026-03-29 15:02:01
evt_0024315,usr_0725,app_open,2026-03-29 12:36:00,,,,android,b2c,2026-03-29 12:42:21
evt_0014355,usr_0440,app_open,2026-03-29 03:49:00,,,,ios,b2b,2026-03-29 03:53:22
evt_0013067,usr_0418,product_view,2026-03-29 04:43:00,SKU018,78.0,,android,b2c,2026-03-29 04:50:10
evt_0005247,usr_0157,purchase,2026-03-29 07:16:00,SKU014,40.0,,android,b2c,2026-03-29 07:22:24
evt_0016409,usr_0500,product_view,2026-03-29 19:02:00,SKU006,49.0,,android,b2c,2026-03-29 19:03:15
evt_0003445,usr_0100,purchase,2026-03-29 10:44:00,SKU012,48.0,,ios,b2c,2026-03-29 10:51:30
evt_0005133,usr_0155,add_to_cart,2026-03-29 02:16:00,SKU010,95.0,,ios,b2c,2026-03-29 02:20:25
evt_0015980,usr_0487,purchase,2026-03-29 16:32:00,SKU024,36.0,,ios,b2c,2026-03-29 16:36:33
evt_0022114,usr_0675,app_open,2026-03-29 18:58:00,,,,web,b2c,2026-03-29 19:03:40
evt_0024084,usr_0716,app_open,2026-03-29 18:10:00,,,,android,b2c,2026-03-29 18:12:32
evt_0002234,usr_0065,app_open,2026-03-29 11:48:00,,,,android,b2c,2026-03-29 11:50:38
evt_0009242,usr_0291,app_open,2026-03-28 11:05:00,,,,ios,b2c,2026-03-28 11:06:16
evt_0011516,usr_0353,product_view,2026-03-29 20:53:00,SKU011,75.0,,ios,b2c,2026-03-29 20:56:28
evt_0021590,usr_0663,gift_send,2026-03-29 02:01:00,SKU006,49.0,rec_0164,ios,b2c,2026-03-29 02:06:14
evt_0018995,usr_0580,gift_send,2026-03-29 22:51:00,SKU021,44.0,rec_0047,ios,b2c,2026-03-29 22:51:39
evt_0025284,usr_0759,product_view,2026-03-29 22:05:00,SKU028,65.0,,android,b2b,2026-03-29 22:05:39
evt_0022892,usr_0691,product_view,2026-03-29 10:07:00,SKU020,38.0,,ios,b2c,2026-03-29 10:08:11
evt_0014586,usr_0448,purchase,2026-03-29 04:09:00,SKU028,65.0,,ios,b2b,2026-03-29 04:17:25
evt_0025476,usr_0764,product_view,2026-03-29 10:02:00,SKU001,65.0,,ios,b2b,2026-03-29 10:10:17
evt_0019792,usr_0618,product_view,2026-03-29 15:10:00,SKU009,60.0,,android,b2c,2026-03-29 15:10:55
evt_0010788,usr_0330,app_open,2026-03-29 03:25:00,,,,ios,b2b,2026-03-29 03:27:05
evt_0009252,usr_0291,app_open,2026-03-29 04:19:00,,,,ios,b2c,2026-03-29 04:23:56
evt_0003580,usr_0101,product_view,2026-03-29 15:16:00,SKU001,65.0,,android,b2c,2026-03-29 15:22:11
evt_0000309,usr_0007,product_view,2026-03-28 23:16:00,SKU017,68.0,,web,b2b,2026-03-28 23:16:21
evt_0024943,usr_0745,add_to_cart,,SKU028,65.0,,web,b2c,2026-03-29 23:59:00
evt_0016250,usr_0496,add_to_cart,2026-03-28 14:03:00,SKU017,68.0,,android,b2c,2026-03-28 14:08:06
evt_0013032,usr_0418,app_open,2026-03-29 07:38:00,,,,android,b2c,2026-03-29 07:43:17
evt_0008365,usr_0274,add_to_cart,2026-03-29 18:01:00,SKU020,38.0,,ios,b2b,2026-03-29 18:05:39
evt_0005845,usr_0178,add_to_cart,2026-03-29 14:40:00,SKU011,75.0,,web,b2c,2026-03-29 14:45:38
evt_0001538,usr_0043,product_view,2026-03-29 18:01:00,SKU029,82.0,,web,b2b,2026-03-29 18:04:47
evt_0023739,usr_0711,app_open,2026-03-29 06:01:00,,,,android,b2c,2026-03-29 06:09:08
evt_0019253,usr_0589,product_view,2026-03-29 22:44:00,SKU021,44.0,,ios,b2c,2026-03-29 22:51:26
evt_0011368,usr_0344,app_open,2026-03-29 04:55:00,,,,ios,b2c,2026-03-29 05:03:28
evt_0022919,usr_0692,product_view,2026-03-29 00:01:00,SKU008,55.0,,ios,b2c,2026-03-29 00:06:44
evt_0004135,usr_0114,app_open,2026-03-29 01:29:00,,,,android,b2c,2026-03-29 01:29:12
evt_0006764,usr_0210,product_view,2026-03-29 08:07:00,SKU008,55.0,,android,b2c,2026-03-29 08:15:58
evt_0023078,usr_0695,app_open,2026-03-29 12:26:00,,,,android,b2c,2026-03-29 12:34:43
evt_0018901,usr_0580,app_open,2026-03-29 01:40:00,,,,ios,b2c,2026-03-29 01:47:53
evt_0017360,usr_0527,product_view,2026-03-29 21:29:00,SKU018,78.0,,ios,b2b,2026-03-29 21:31:47
evt_0001706,usr_0047,app_open,2026-03-29 19:27:00,,,,android,b2b,2026-03-29 19:36:51
evt_0006756,usr_0209,app_open,2026-03-29 05:00:00,,,,ios,b2c,2026-03-29 05:02:49
evt_0022870,usr_0691,product_view,2026-03-29 07:26:00,SKU020,38.0,,ios,b2c,2026-03-29 07:27:30
evt_0000009,usr_0000,app_open,2026-03-29 06:01:00,,,,ios,b2c,2026-03-29 06:07:43
evt_0015396,usr_0469,gift_send,2026-03-29 22:24:00,SKU001,65.0,rec_0034,web,b2c,2026-03-29 22:27:09
evt_0025450,usr_0764,app_open,2026-03-29 23:47:00,,,,ios,b2b,2026-03-29 23:55:48
evt_0005553,usr_0163,product_view,2026-03-29 13:49:00,SKU012,48.0,,android,b2c,2026-03-29 13:56:09
evt_0014324,usr_0439,app_open,2026-03-29 23:17:00,,,,ios,b2c,2026-03-29 23:17:43
evt_0008734,usr_0284,app_open,2026-03-29 09:59:00,,,,android,b2b,2026-03-29 10:03:13
evt_0000477,usr_0011,app_open,2026-03-29 10:29:00,,,,web,b2b,2026-03-29 10:38:20
evt_0090000,usr_0003,product_view,2026-03-29 18:31:00,SKU031,72.0,,ios,b2c,2026-03-29 18:33:00
evt_0014448,usr_0445,product_view,2026-03-29 20:19:00,SKU014,40.0,,web,b2c,2026-03-29 20:28:02
evt_0004116,usr_0113,gift_send,2026-03-29 07:41:00,SKU006,49.0,rec_0242,android,b2c,2026-03-29 07:49:34
evt_0024872,usr_0743,product_view,2026-03-29 04:34:00,SKU012,48.0,,ios,b2c,2026-03-29 04:43:42
evt_0022831,usr_0690,gift_send,2026-03-28 13:20:00,SKU018,78.0,rec_0094,ios,b2c,2026-03-28 13:20:15
evt_0017167,usr_0522,purchase,2026-03-29 21:02:00,SKU010,95.0,,web,b2b,2026-03-29 21:08:49
evt_0012193,usr_0379,add_to_cart,2026-03-29 23:45:00,SKU029,82.0,,ios,b2c,2026-03-29 23:49:14
evt_0010411,usr_0322,app_open,2026-03-29 02:02:00,,,,android,b2b,2026-03-29 02:06:06
evt_0090010,usr_0239,add_to_cart,2026-03-29 14:31:00,SKU031,72.0,,web,b2c,2026-03-29 14:33:00
evt_0013051,usr_0418,product_view,2026-03-29 15:19:00,SKU006,49.0,,android,b2c,2026-03-29 15:21:46
evt_0021143,usr_0648,app_open,2026-03-29 02:25:00,,,,android,b2b,2026-03-29 02:26:15
evt_0006976,usr_0222,app_open,2026-03-29 13:31:00,,,,ios,b2b,2026-03-29 13:35:03
evt_0019861,usr_0619,add_to_cart,2026-03-29 08:21:00,SKU003,38.0,,android,b2b,2026-03-29 08:24:39
evt_0008433,usr_0275,purchase,2026-03-29 10:42:00,SKU012,48.0,,ios,b2c,2026-03-29 10:49:28
evt_0008631,usr_0279,purchase,2026-03-29 20:56:00,SKU023,35.0,,android,b2b,2026-03-29 20:56:14
evt_0012869,usr_0416,product_view,2026-03-29 21:29:00,SKU017,68.0,,ios,b2c,2026-03-29 21:30:37
evt_0024850,usr_0743,app_open,,,,,ios,b2c,2026-03-29 23:59:00
evt_0003235,usr_0097,product_view,2026-03-29 08:21:00,SKU012,48.0,,ios,b2b,2026-03-29 08:25:19
evt_0022902,usr_0691,product_view,2026-03-29 11:30:00,SKU020,38.0,,ios,b2c,2026-03-29 11:38:48
evt_0025537,usr_0764,app_open,2026-03-29 16:03:00,,,,ios,b2b,2026-03-29 16:03:41
evt_0022942,usr_0692,product_view,2026-03-29 15:51:00,SKU008,55.0,,ios,b2c,2026-03-29 16:00:37
evt_0011723,usr_0360,app_open,2026-03-29 14:09:00,,,,ios,b2b,2026-03-29 14:14:21
evt_0003947,usr_0108,add_to_cart,2026-03-29 11:57:00,SKU028,65.0,,ios,b2c,2026-03-29 12:00:58
evt_0006359,usr_0196,app_open,2026-03-29 08:18:00,,,,android,b2b,2026-03-29 08:18:51
evt_0016020,usr_0491,product_view,2026-03-28 22:01:00,SKU008,55.0,,android,b2c,2026-03-28 22:05:28
evt_0009249,usr_0291,add_to_cart,2026-03-29 23:11:00,SKU006,49.0,,ios,b2c,2026-03-29 23:18:34
evt_0022901,usr_0691,product_view,2026-03-29 16:11:00,SKU020,38.0,,ios,b2c,2026-03-29 16:13:41
evt_0003041,usr_0088,product_view,2026-03-29 18:27:00,SKU028,65.0,,web,b2c,2026-03-29 18:36:10
evt_0016885,usr_0514,app_open,2026-03-28 21:59:00,,,,ios,b2c,2026-03-28 22:02:09
evt_0025998,usr_0785,product_view,2026-03-29 11:01:00,SKU012,48.0,,web,b2c,2026-03-29 11:09:10
evt_0019945,usr_0621,product_view,2026-03-29 03:31:00,SKU013,32.0,,ios,b2c,2026-03-29 03:40:04
evt_0014960,usr_0462,add_to_cart,2026-03-29 18:18:00,SKU001,65.0,,android,b2c,2026-03-29 18:18:45
evt_0008772,usr_0284,app_open,2026-03-29 21:02:00,,,,android,b2b,2026-03-29 21:02:37
evt_0001765,usr_0049,app_open,2026-03-29 12:48:00,,,,ios,b2c,2026-03-29 12:49:22
evt_0022812,usr_0690,product_view,2026-03-29 18:28:00,SKU026,48.0,,ios,b2c,2026-03-29 18:30:29
evt_0022335,usr_0683,app_open,2026-03-28 23:37:00,,,,android,b2c,2026-03-28 23:39:42
evt_0006305,usr_0193,product_view,2026-03-29 19:30:00,SKU012,48.0,,android,b2c,2026-03-29 19:38:15
evt_0001773,usr_0049,app_open,2026-03-29 15:29:00,,,,ios,b2c,2026-03-29 15:35:36
evt_0009166,usr_0291,app_open,2026-03-29 02:13:00,,,,ios,b2c,2026-03-29 02:18:31
evt_0018812,usr_0578,product_view,2026-03-29 18:29:00,SKU018,78.0,,ios,b2c,2026-03-29 18:31:48
evt_0023057,usr_0695,app_open,2026-03-29 12:33:00,,,,android,b2c,2026-03-29 12:42:30
evt_0012806,usr_0414,gift_send,2026-03-29 05:25:00,SKU008,55.0,rec_0041,android,b2c,2026-03-29 05:34:52
evt_0022853,usr_0690,app_open,2026-03-29 06:14:00,,,,ios,b2c,2026-03-29 06:20:29
evt_0009833,usr_0303,app_open,2026-03-29 23:40:00,,,,android,b2b,2026-03-29 23:41:19
evt_0014655,usr_0452,product_view,2026-03-29 05:10:00,SKU021,44.0,,ios,b2c,2026-03-29 05:14:13
evt_0025462,usr_0764,product_view,2026-03-29 01:15:00,SKU001,65.0,,ios,b2b,2026-03-29 01:19:24
evt_0000463,usr_0011,add_to_cart,2026-03-29 18:14:00,SKU006,49.0,,web,b2b,2026-03-29 18:22:01
evt_0013002,usr_0418,product_view,2026-03-29 12:58:00,SKU018,78.0,,android,b2c,2026-03-29 13:06:55
evt_0026143,usr_0788,app_open,,,,,ios,b2c,2026-03-29 23:59:00
evt_0012602,usr_0406,app_open,2026-03-29 01:53:00,,,,ios,b2c,2026-03-29 01:54:06
evt_0009183,usr_0291,app_open,2026-03-29 05:44:00,,,,ios,b2c,2026-03-29 05:50:04
evt_0008882,usr_0285,app_open,2026-03-29 07:03:00,,,,ios,b2c,2026-03-29 07:08:46
evt_0017142,usr_0522,app_open,2026-03-28 19:57:00,,,,web,b2b,2026-03-28 20:03:35
evt_0009250,usr_0291,app_open,2026-03-28 09:25:00,,,,ios,b2c,2026-03-28 09:31:49
evt_0020418,usr_0633,app_open,2026-03-29 07:47:00,,,,android,b2c,2026-03-29 07:49:28
evt_0015218,usr_0466,app_open,2026-03-29 18:28:00,,,,ios,b2c,2026-03-29 18:30:04
evt_0003471,usr_0100,gift_send,2026-03-28 19:58:00,SKU012,48.0,rec_0108,ios,b2c,2026-03-28 20:04:20
evt_0000754,usr_0021,purchase,2026-03-29 13:31:00,SKU009,60.0,,ios,b2c,2026-03-29 13:38:40
evt_0017106,usr_0522,product_view,2026-03-29 20:37:00,SKU010,95.0,,web,b2b,2026-03-29 20:43:12
evt_0009146,usr_0291,add_to_cart,2026-03-29 17:47:00,SKU030,46.0,,ios,b2c,2026-03-29 17:52:03
evt_0001762,usr_0049,app_open,2026-03-29 19:35:00,,,,ios,b2c,2026-03-29 19:44:19
evt_0009149,usr_0291,app_open,2026-03-29 08:18:00,,,,ios,b2c,2026-03-29 08:22:22
evt_0016242,usr_0496,app_open,2026-03-29 03:27:00,,,,android,b2c,2026-03-29 03:30:06
evt_0005794,usr_0177,app_open,2026-03-28 15:40:00,,,,ios,b2c,2026-03-28 15:45:01
evt_0014314,usr_0439,product_view,2026-03-29 07:59:00,SKU027,58.0,,ios,b2c,2026-03-29 08:00:26
evt_0011397,usr_0345,product_view,2026-03-29 15:32:00,SKU030,46.0,,android,b2b,2026-03-29 15:41:24
evt_0005507,usr_0162,app_open,2026-03-29 22:58:00,,,,android,b2c,2026-03-29 23:05:58
evt_0020068,usr_0622,app_open,2026-03-28 22:44:00,,,,ios,b2c,2026-03-28 22:47:25
evt_0001278,usr_0029,product_view,2026-03-29 04:04:00,SKU004,55.0,,ios,b2c,2026-03-29 04:04:11
evt_0022317,usr_0683,app_open,2026-03-29 12:54:00,,,,android,b2c,2026-03-29 12:57:31
evt_0023587,usr_0707,app_open,2026-03-29 20:27:00,,,,android,b2c,2026-03-29 20:35:01
evt_0014447,usr_0445,app_open,2026-03-29 17:44:00,,,,web,b2c,2026-03-29 17:45:05
evt_0016722,usr_0508,product_view,2026-03-29 11:34:00,SKU022,72.0,,web,b2c,2026-03-29 11:35:19
