event_id,user_id,event_type,timestamp,sku_id,price_usd,recipient_id,platform,user_type,updated_at
evt_0022884,usr_0691,add_to_cart,2026-03-28 03:14:00,SKU020,38.0,,ios,b2c,2026-03-28 03:14:20
evt_0024905,usr_0744,product_view,2026-03-28 17:44:00,SKU015,52.0,,ios,b2b,2026-03-28 17:52:02
evt_0013362,usr_0423,product_view,2026-03-28 05:19:00,SKU027,58.0,,ios,b2b,2026-03-28 05:21:59
evt_0016328,usr_0498,product_view,2026-03-28 10:20:00,SKU010,95.0,,web,b2c,2026-03-28 10:26:45
evt_0009242,usr_0291,app_open,2026-03-28 11:05:00,,,,ios,b2c,2026-03-28 11:06:16
evt_0024724,usr_0736,gift_send,2026-03-28 00:52:00,SKU006,49.0,rec_0246,ios,b2c,2026-03-28 01:01:30
evt_0019107,usr_0584,product_view,2026-03-28 02:38:00,SKU020,38.0,,android,b2c,2026-03-28 02:44:01
evt_0022857,usr_0690,purchase,2026-03-28 17:02:00,SKU026,48.0,,ios,b2c,2026-03-28 17:09:01
evt_0008331,usr_0270,product_view,2026-03-28 04:34:00,SKU011,75.0,,android,b2c,2026-03-28 04:37:55
evt_0024106,usr_0716,app_open,2026-03-28 11:23:00,,,,android,b2c,2026-03-28 11:27:32
evt_0010655,usr_0327,app_open,2026-03-28 13:06:00,,,,android,b2c,2026-03-28 13:15:00
evt_0013229,usr_0422,app_open,2026-03-28 23:09:00,,,,ios,b2c,2026-03-28 23:10:57
evt_0013297,usr_0422,add_to_cart,2026-03-28 01:37:00,SKU020,38.0,,ios,b2c,2026-03-28 01:39:52
evt_0023515,usr_0706,product_view,2026-03-28 00:14:00,SKU026,48.0,,ios,b2c,2026-03-28 00:14:21
evt_0008235,usr_0269,product_view,2026-03-28 13:46:00,SKU013,32.0,,ios,b2c,2026-03-28 13:52:37
evt_0020486,usr_0634,product_view,2026-03-28 06:47:00,SKU001,65.0,,ios,b2c,2026-03-28 06:55:03
evt_0023816,usr_0713,add_to_cart,2026-03-28 00:16:00,SKU014,40.0,,ios,b2c,2026-03-28 00:19:27
evt_0014220,usr_0437,product_view,2026-03-28 02:24:00,SKU017,68.0,,android,b2c,2026-03-28 02:26:51
evt_0004634,usr_0138,product_view,2026-03-28 02:52:00,SKU017,68.0,,ios,b2c,2026-03-28 02:52:13
evt_0007994,usr_0257,purchase,2026-03-28 19:18:00,SKU011,75.0,,android,b2c,2026-03-28 19:26:45
evt_0022325,usr_0683,app_open,2026-03-28 21:59:00,,,,android,b2c,2026-03-28 22:04:44
evt_0018009,usr_0554,product_view,2026-03-28 17:36:00,SKU027,58.0,,web,b2c,2026-03-28 17:40:35
evt_0022885,usr_0691,purchase,2026-03-28 18:09:00,SKU020,38.0,,ios,b2c,2026-03-28 18:18:39
evt_0020712,usr_0641,product_view,2026-03-28 11:33:00,SKU006,49.0,,ios,b2c,2026-03-28 11:41:45
evt_0014791,usr_0457,purchase,2026-03-28 07:56:00,SKU018,78.0,,ios,b2c,2026-03-28 07:56:22
evt_0022773,usr_0690,app_open,2026-03-28 22:37:00,,,,ios,b2c,2026-03-28 22:45:35
evt_0010539,usr_0325,app_open,,,,,android,b2c,2026-03-28 23:59:00
evt_0022888,usr_0691,app_open,2026-03-28 11:08:00,,,,ios,b2c,2026-03-28 11:13:11
evt_0022854,usr_0690,gift_send,2026-03-28 23:08:00,SKU022,72.0,rec_0151,ios,b2c,2026-03-28 23:14:38
evt_0016322,usr_0498,product_view,2026-03-28 18:24:00,SKU017,68.0,,web,b2c,2026-03-28 18:25:57
evt_0024043,usr_0716,product_view,2026-03-28 06:33:00,SKU018,78.0,,android,b2c,2026-03-28 06:39:30
evt_0022340,usr_0683,product_view,2026-03-28 04:57:00,SKU016,120.0,,android,b2c,2026-03-28 04:57:10
evt_0005079,usr_0155,app_open,2026-03-28 16:00:00,,,,ios,b2c,2026-03-28 16:06:22
evt_0024666,usr_0736,product_view,2026-03-28 12:13:00,SKU006,49.0,,ios,b2c,2026-03-28 12:19:31
evt_0000485,usr_0012,add_to_cart,2026-03-28 13:22:00,SKU004,55.0,,android,b2c,2026-03-28 13:24:50
evt_0022867,usr_0691,product_view,2026-03-28 18:30:00,SKU020,38.0,,ios,b2c,2026-03-28 18:37:04
evt_0020078,usr_0622,app_open,2026-03-28 13:41:00,,,,ios,b2c,2026-03-28 13:47:52
evt_0024681,usr_0736,app_open,2026-03-28 04:15:00,,,,ios,b2c,2026-03-28 04:19:57
evt_0012993,usr_0418,product_view,2026-03-28 23:52:00,SKU006,49.0,,android,b2c,2026-03-28 23:54:37
evt_0021794,usr_0667,product_view,2026-03-28 00:35:00,SKU007,85.0,,ios,b2c,2026-03-28 00:40:06
evt_0003477,usr_0100,app_open,2026-03-28 14:02:00,,,,ios,b2c,2026-03-28 14:03:35
evt_0006722,usr_0209,add_to_cart,2026-03-28 11:52:00,SKU029,82.0,,ios,b2c,2026-03-28 12:00:25
evt_0004492,usr_0126,app_open,2026-03-28 14:44:00,,,,android,b2c,2026-03-28 14:47:25
evt_0008667,usr_0282,app_open,,,,,ios,b2c,2026-03-28 23:59:00
evt_0022562,usr_0684,app_open,2026-03-28 17:32:00,,,,web,b2c,2026-03-28 17:38:37
evt_0022883,usr_0691,app_open,2026-03-28 15:44:00,,,,ios,b2c,2026-03-28 15:45:18
evt_0009853,usr_0305,app_open,2026-03-28 10:57:00,,,,web,b2c,2026-03-28 11:00:58
evt_0013009,usr_0418,app_open,2026-03-28 12:00:00,,,,android,b2c,2026-03-28 12:04:09
evt_0003449,usr_0100,product_view,2026-03-28 07:05:00,SKU012,48.0,,ios,b2c,2026-03-28 07:13:57
evt_0003482,usr_0100,add_to_cart,2026-03-28 23:22:00,SKU014,40.0,,ios,b2c,2026-03-28 23:23:38
evt_0022446,usr_0684,app_open,2026-03-28 11:28:00,,,,web,b2c,2026-03-28 11:36:14
evt_0025230,usr_0757,app_open,2026-03-28 11:48:00,,,,android,b2c,2026-03-28 11:54:45
evt_0010016,usr_0312,app_open,2026-03-28 02:23:00,,,,ios,b2c,2026-03-28 02:31:46
evt_0019709,usr_0612,product_view,2026-03-28 21:55:00,SKU004,55.0,,android,b2c,2026-03-28 21:56:57
evt_0018678,usr_0575,app_open,2026-03-28 20:01:00,,,,web,b2b,2026-03-28 20:03:02
evt_0012197,usr_0379,add_to_cart,2026-03-28 22:52:00,SKU029,82.0,,ios,b2c,2026-03-28 23:01:48
evt_0012133,usr_0378,app_open,2026-03-28 08:04:00,,,,android,b2b,2026-03-28 08:09:49
evt_0016562,usr_0501,app_open,2026-03-28 14:44:00,,,,android,b2b,2026-03-28 14:45:18
evt_0015347,usr_0467,app_open,2026-03-28 21:14:00,,,,web,b2c,2026-03-28 21:23:28
evt_0025740,usr_0771,app_open,2026-03-28 18:08:00,,,,android,b2c,2026-03-28 18:17:37
evt_0000462,usr_0011,add_to_cart,2026-03-28 00:16:00,SKU008,55.0,,web,b2b,2026-03-28 00:21:29
evt_0003471,usr_0100,gift_send,2026-03-28 19:58:00,SKU012,48.0,rec_0108,ios,b2c,2026-03-28 20:04:20
evt_0022782,usr_0690,app_open,2026-03-28 13:07:00,,,,ios,b2c,2026-03-28 13:10:40
evt_0007751,usr_0247,product_view,2026-03-28 02:15:00,SKU027,58.0,,web,b2c,2026-03-28 02:20:20
evt_0021739,usr_0665,app_open,2026-03-28 12:11:00,,,,ios,b2c,2026-03-28 12:15:45
evt_0002587,usr_0080,app_open,2026-03-28 06:35:00,,,,web,b2c,2026-03-28 06:38:39
evt_0020166,usr_0623,product_view,2026-03-28 22:08:00,SKU001,65.0,,ios,b2c,2026-03-28 22:11:39
evt_0022190,usr_0678,product_view,2026-03-28 03:51:00,SKU001,65.0,,web,b2b,2026-03-28 03:55:31
evt_0005253,usr_0157,app_open,2026-03-28 13:13:00,,,,android,b2c,2026-03-28 13:15:06
evt_0012114,usr_0378,add_to_cart,2026-03-28 16:07:00,SKU014,40.0,,android,b2b,2026-03-28 16:08:54
evt_0007880,usr_0253,product_view,,SKU002,45.0,,ios,b2b,2026-03-28 23:59:00
evt_0008327,usr_0270,product_view,2026-03-28 02:53:00,SKU015,52.0,,android,b2c,2026-03-28 03:00:15
evt_0008988,usr_0287,app_open,2026-03-28 19:00:00,,,,android,b2c,2026-03-28 19:09:54
evt_0022868,usr_0691,app_open,2026-03-28 17:06:00,,,,ios,b2c,2026-03-28 17:06:54
evt_0013029,usr_0418,product_view,2026-03-28 16:24:00,SKU006,49.0,,android,b2c,2026-03-28 16:27:58
evt_0013202,usr_0421,gift_send,2026-03-28 07:51:00,SKU018,78.0,rec_0203,android,b2c,2026-03-28 07:58:46
evt_0019784,usr_0618,app_open,2026-03-28 07:22:00,,,,android,b2c,2026-03-28 07:23:53
evt_0009181,usr_0291,app_open,2026-03-28 18:24:00,,,,ios,b2c,2026-03-28 18:24:33
evt_0012825,usr_0415,app_open,2026-03-28 19:30:00,,,,ios,b2c,2026-03-28 19:34:06
evt_0022900,usr_0691,app_open,2026-03-28 15:44:00,,,,ios,b2c,2026-03-28 15:50:49
evt_0013426,usr_0423,product_view,2026-03-28 13:31:00,SKU017,68.0,,ios,b2b,2026-03-28 13:33:07
evt_0009151,usr_0291,app_open,2026-03-28 14:52:00,,,,ios,b2c,2026-03-28 14:53:52
evt_0001046,usr_0026,app_open,2026-03-28 01:01:00,,,,ios,b2c,2026-03-28 01:04:55
evt_0000958,usr_0025,product_view,2026-03-28 01:07:00,SKU021,44.0,,android,b2b,2026-03-28 01:12:36
evt_0024947,usr_0745,app_open,2026-03-28 02:10:00,,,,web,b2c,2026-03-28 02:11:21
evt_0004616,usr_0138,gift_send,2026-03-28 01:22:00,SKU017,68.0,rec_0176,ios,b2c,2026-03-28 01:30:14
evt_0006707,usr_0209,add_to_cart,2026-03-28 04:34:00,SKU029,82.0,,ios,b2c,2026-03-28 04:35:18
evt_0022818,usr_0690,app_open,2026-03-28 06:10:00,,,,ios,b2c,2026-03-28 06:14:36
evt_0013699,usr_0428,product_view,2026-03-28 10:05:00,SKU002,45.0,,ios,b2b,2026-03-28 10:08:23
evt_0006429,usr_0197,gift_send,2026-03-28 18:37:00,SKU017,68.0,rec_0057,web,b2c,2026-03-28 18:43:59
evt_0019308,usr_0591,product_view,2026-03-28 15:47:00,SKU017,68.0,,android,b2c,2026-03-28 15:54:40
evt_0010003,usr_0312,gift_send,2026-03-28 21:02:00,SKU025,89.0,rec_0214,ios,b2c,2026-03-28 21:09:08
evt_0023553,usr_0706,app_open,2026-03-28 06:55:00,,,,ios,b2c,2026-03-28 06:58:12
evt_0008536,usr_0276,product_view,,SKU026,48.0,,android,b2c,2026-03-28 23:59:00
evt_0009250,usr_0291,app_open,2026-03-28 09:25:00,,,,ios,b2c,2026-03-28 09:31:49
evt_0016020,usr_0491,product_view,2026-03-28 22:01:00,SKU008,55.0,,android,b2c,2026-03-28 22:05:28
evt_0021758,usr_0666,app_open,2026-03-28 14:02:00,,,,ios,b2b,2026-03-28 14:10:45
evt_0022055,usr_0674,app_open,2026-03-28 06:13:00,,,,ios,b2c,2026-03-28 06:20:41
evt_0008053,usr_0261,purchase,2026-03-28 02:30:00,SKU027,58.0,,web,b2b,2026-03-28 02:31:30
evt_0021065,usr_0644,app_open,2026-03-28 06:33:00,,,,ios,b2b,2026-03-28 06:36:03
evt_0015710,usr_0483,app_open,2026-03-28 16:49:00,,,,android,b2c,2026-03-28 16:57:24
evt_0005582,usr_0164,add_to_cart,,SKU029,82.0,,ios,b2c,2026-03-28 23:59:00
evt_0015450,usr_0471,product_view,2026-03-28 19:05:00,SKU028,65.0,,web,b2b,2026-03-28 19:11:45
evt_0003096,usr_0090,purchase,2026-03-28 19:54:00,SKU020,38.0,,ios,b2b,2026-03-28 20:03:17
evt_0006639,usr_0205,add_to_cart,2026-03-28 14:16:00,SKU014,40.0,,ios,b2c,2026-03-28 14:25:44
evt_0016086,usr_0495,app_open,2026-03-28 01:40:00,,,,ios,b2c,2026-03-28 01:47:31
evt_0001048,usr_0026,app_open,2026-03-28 10:09:00,,,,ios,b2c,2026-03-28 10:17:13
evt_0014331,usr_0439,app_open,2026-03-28 19:01:00,,,,ios,b2c,2026-03-28 19:09:11
evt_0014317,usr_0439,app_open,2026-03-28 06:57:00,,,,ios,b2c,2026-03-28 07:05:46
evt_0016250,usr_0496,add_to_cart,2026-03-28 14:03:00,SKU017,68.0,,android,b2c,2026-03-28 14:08:06
evt_0004948,usr_0147,product_view,2026-03-28 20:52:00,SKU018,78.0,,ios,b2b,2026-03-28 20:52:57
evt_0019569,usr_0606,product_view,,SKU014,40.0,,ios,b2b,2026-03-28 23:59:00
evt_0006261,usr_0191,app_open,2026-03-28 05:39:00,,,,web,b2c,2026-03-28 05:44:30
evt_0014072,usr_0433,gift_send,2026-03-28 13:02:00,SKU001,65.0,rec_0130,ios,b2c,2026-03-28 13:05:17
evt_0025603,usr_0766,add_to_cart,2026-03-28 01:43:00,SKU017,68.0,,android,b2c,2026-03-28 01:51:00
evt_0002270,usr_0065,app_open,2026-03-28 07:23:00,,,,android,b2c,2026-03-28 07:24:04
evt_0004321,usr_0118,product_view,2026-03-28 03:08:00,SKU014,40.0,,web,b2b,2026-03-28 03:15:42
evt_0002359,usr_0067,product_view,,SKU021,44.0,,android,b2c,2026-03-28 23:59:00
evt_0002908,usr_0087,app_open,2026-03-28 12:12:00,,,,android,b2c,2026-03-28 12:18:22
evt_0012253,usr_0382,purchase,2026-03-28 12:48:00,SKU024,36.0,,android,b2c,2026-03-28 12:50:05
evt_0025832,usr_0777,app_open,2026-03-28 03:52:00,,,,android,b2c,2026-03-28 03:56:39
evt_0006725,usr_0209,product_view,2026-03-28 15:26:00,SKU029,82.0,,ios,b2c,2026-03-28 15:34:58
evt_0022883,usr_0691,app_open,2026-03-28 15:44:00,,,,ios,b2c,2026-03-28 15:45:18
evt_0022783,usr_0690,app_open,2026-03-28 19:50:00,,,,ios,b2c,2026-03-28 19:53:29
evt_0006334,usr_0193,app_open,2026-03-28 07:49:00,,,,android,b2c,2026-03-28 07:53:57
evt_0013043,usr_0418,purchase,2026-03-28 03:42:00,SKU006,49.0,,android,b2c,2026-03-28 03:47:32
evt_0003756,usr_0106,purchase,2026-03-28 08:19:00,SKU030,46.0,,ios,b2b,2026-03-28 08:27:37
evt_0024089,usr_0716,app_open,2026-03-28 03:56:00,,,,android,b2c,2026-03-28 04:02:47
evt_0022767,usr_0690,app_open,2026-03-28 07:53:00,,,,ios,b2c,2026-03-28 08:02:54
evt_0017271,usr_0526,add_to_cart,2026-03-28 18:35:00,SKU001,65.0,,ios,b2c,2026-03-28 18:43:13
evt_0003678,usr_0105,purchase,2026-03-28 18:10:00,SKU004,55.0,,ios,b2b,2026-03-28 18:12:01
evt_0000458,usr_0011,purchase,2026-03-28 19:50:00,SKU008,55.0,,web,b2b,2026-03-28 19:58:32
evt_0003434,usr_0100,app_open,,,,,ios,b2c,2026-03-28 23:59:00
evt_0022917,usr_0692,add_to_cart,2026-03-28 15:24:00,SKU027,58.0,,ios,b2c,2026-03-28 15:27:07
evt_0017201,usr_0522,app_open,2026-03-28 23:16:00,,,,web,b2b,2026-03-28 23:25:16
evt_0025290,usr_0759,product_view,2026-03-28 08:19:00,SKU028,65.0,,android,b2b,2026-03-28 08:19:08
evt_0020068,usr_0622,app_open,2026-03-28 22:44:00,,,,ios,b2c,2026-03-28 22:47:25
evt_0013582,usr_0424,add_to_cart,2026-03-28 23:48:00,SKU005,42.0,,ios,b2c,2026-03-28 23:49:46
